Timestamp,Throughput,LossRate,RTT,Latency,SendingRate,CongestionWindow
2024-05-30 07:18:34,385347,0.0654286821523568,0,0,357719.1392452123109251,480.2733812949640537
2024-05-30 07:18:35,586440,0.0110840512195558,0,0,568587.4637700511375442,251.0000000000000000
2024-05-30 07:18:36,1033872,0.0050084977661822,0,0,457125.6298923724680208,251.0000000000000000
2024-05-30 07:18:37,1892536,0.0025257540575524,0,0,533644.4595803146949038,251.0000000000000000
2024-05-30 07:18:38,3624344,0.0013087951211817,0,0,560681.1370560161303729,251.0000000000000000
2024-05-30 07:18:39,6235088,0.0006997351919057,0,0,508486.6866044762427919,251.0000000000000000
2024-05-30 07:18:40,9223760,0.0004023167071081,0,0,479325.1012588192243129,251.0000000000000000
2024-05-30 07:18:41,10180888,0.0002605979096953,0,0,457182.6420973619678989,251.0000000000000000
2024-05-30 07:18:42,10196816,0.0001902350009715,0,0,454047.2001133173471317,251.0000000000000000
2024-05-30 07:18:43,10321344,0.0001496906018604,0,0,435889.6575064067146741,251.0000000000000000
2024-05-30 07:18:44,10028848,0.0001235769022225,0,0,457179.3626541650155559,251.0000000000000000
2024-05-30 07:18:45,9985408,0.0001055056859163,0,0,456607.6001240857294761,251.0000000000000000
2024-05-30 07:18:46,9413448,0.0000924020234272,0,0,448184.6398049537092447,251.0000000000000000
2024-05-30 07:18:47,10177992,0.0000821324118991,0,0,438960.8447376173571683,251.0000000000000000
2024-05-30 07:18:48,9520600,0.0000738577219821,0,0,440129.5208049422944896,251.0000000000000000
2024-05-30 07:18:49,10004232,0.0000671654585370,0,0,445132.8199274810613133,251.0000000000000000
2024-05-30 07:18:50,9368560,0.0000616169806390,0,0,439727.1137040788307786,251.0000000000000000
2024-05-30 07:18:51,10202608,0.0000568796674512,0,0,454438.8050551354535855,251.0000000000000000
2024-05-30 07:18:52,9319328,0.0000528200675375,0,0,450341.0468367038411088,251.0000000000000000
2024-05-30 07:18:53,9233896,0.0000494684946865,0,0,447421.3502641101367772,251.0000000000000000
2024-05-30 07:18:54,9701600,0.0000464616223665,0,0,457152.8448699766304344,251.0000000000000000
2024-05-30 07:18:55,8883480,0.0000438425494286,0,0,453768.2087070284178481,251.0000000000000000
2024-05-30 07:18:56,8715512,0.0000416223264614,0,0,446871.0691498058731668,251.0000000000000000
2024-05-30 07:18:57,8495416,0.0000396582354584,0,0,455965.8528206624323502,251.0000000000000000
2024-05-30 07:18:58,9174528,0.0000378271596664,0,0,474696.3957484044367447,251.0000000000000000
2024-05-30 07:18:59,9203488,0.0000360929605723,0,0,439431.2739548337412998,251.0000000000000000
2024-05-30 07:19:00,8017576,0.0000346049980185,0,0,470067.3485398283810355,251.0000000000000000
2024-05-30 07:19:01,6388576,0.0000334510513963,0,0,548376.7043008875334635,251.0000000000000000
2024-05-30 07:19:02,4498936,0.0000326286110998,0,0,558785.7208396443165839,251.0000000000000000
2024-05-30 07:19:03,7671504,0.0000317590135107,0,0,471778.6114218186703511,251.0000000000000000
2024-05-30 07:19:04,7377560,0.0000307432771133,0,0,455333.4168612363282591,251.0000000000000000
2024-05-30 07:19:05,7609240,0.0000297947549841,0,0,464391.6411442511598580,251.0000000000000000
2024-05-30 07:19:06,7916216,0.0000288719280816,0,0,454548.2422106384765357,251.0000000000000000
2024-05-30 07:19:07,7573040,0.0000280061495613,0,0,434488.4835140759241767,251.0000000000000000
2024-05-30 07:19:08,7335568,0.0000272205373174,0,0,450181.6870010285638273,251.0000000000000000
2024-05-30 07:19:09,7187872,0.0000264965088897,0,0,449166.4590557111660019,251.0000000000000000
2024-05-30 07:19:10,8640216,0.0000257508034617,0,0,445376.2116558651323430,251.0000000000000000
2024-05-30 07:19:11,6886688,0.0000250576901178,0,0,497862.7945496619795449,251.0000000000000000
2024-05-30 07:19:12,7887256,0.0000244329831733,0,0,464320.1930933952098712,251.0000000000000000
2024-05-30 07:19:13,7179184,0.0000238266305817,0,0,459336.7211685383226722,251.0000000000000000
2024-05-30 07:19:14,8559128,0.0000232251937407,0,0,447988.1996376513270661,251.0000000000000000
2024-05-30 07:19:15,9212176,0.0000225812900174,0,0,450011.1628978758235462,251.0000000000000000
2024-05-30 07:19:16,10114280,0.0000219204838616,0,0,458027.5870906182681210,251.0000000000000000
2024-05-30 07:19:17,10130208,0.0000212682127878,0,0,449549.3081236185971648,251.0000000000000000
2024-05-30 07:19:18,9527840,0.0000206707607384,0,0,450328.0861159101477824,251.0000000000000000
2024-05-30 07:19:19,10583432,0.0000200937505971,0,0,442423.2891655061393976,251.0000000000000000
2024-05-30 07:19:20,10579088,0.0000195201086239,0,0,440042.2693554840516299,251.0000000000000000
2024-05-30 07:19:21,10457456,0.0000189814207441,0,0,439201.6358314073295332,251.0000000000000000
2024-05-30 07:19:22,10283696,0.0000184785880379,0,0,441197.1889735697186552,251.0000000000000000
2024-05-30 07:19:23,10760088,0.0000179950675618,0,0,440199.0845478137489408,251.0000000000000000
2024-05-30 07:19:24,10842624,0.0000175242996906,0,0,454903.7307609100826085,251.0000000000000000
2024-05-30 07:19:25,10060704,0.0000170914911244,0,0,466798.7509586023516022,251.0000000000000000
2024-05-30 07:19:26,10587776,0.0000166846241985,0,0,445452.5222002994851209,251.0000000000000000
2024-05-30 07:19:27,9886944,0.0000162997155203,0,0,446976.0322018515435047,251.0000000000000000
2024-05-30 07:19:28,10049120,0.0000159417331030,0,0,443407.0122988825896755,251.0000000000000000
2024-05-30 07:19:29,8863208,0.0000156162286065,0,0,442104.7679768236121163,251.0000000000000000
