Timestamp,Throughput,LossRate,RTT,Latency,SendingRate,CongestionWindow
2024-05-30 07:37:38,5357600,0.0000294561617482,0,0,832487.0860310168936849,502.0000000000000000
2024-05-30 07:37:39,5618240,0.0000288125877351,0,0,866649.9836334233405069,502.0000000000000000
2024-05-30 07:37:40,5764488,0.0000281740859028,0,0,885137.0290602677268907,502.0000000000000000
2024-05-30 07:37:41,5370632,0.0000275760633723,0,0,827897.4686451687011868,502.0000000000000000
2024-05-30 07:37:42,5432896,0.0000270198479630,0,0,880666.4533888211008161,502.0000000000000000
2024-05-30 07:37:43,5364840,0.0000264857961251,0,0,834819.0076048428891227,502.0000000000000000
2024-05-30 07:37:44,5233072,0.0000259817411364,0,0,880287.2115030960412696,502.0000000000000000
2024-05-30 07:37:45,5114336,0.0000255078367323,0,0,884475.4873171285726130,502.0000000000000000
2024-05-30 07:37:46,5458960,0.0000250412477018,0,0,833080.1932921450352296,502.0000000000000000
2024-05-30 07:37:47,5170808,0.0000245889020569,0,0,830618.7828649078728631,502.0000000000000000
2024-05-30 07:37:48,5131712,0.0000241658626162,0,0,795030.9708119732094929,502.0000000000000000
2024-05-30 07:37:49,5137504,0.0000237584420548,0,0,830415.5707002271665260,502.0000000000000000
2024-05-30 07:37:50,5460408,0.0000233521599053,0,0,812804.9712930169189349,502.0000000000000000
2024-05-30 07:37:51,5332984,0.0000229523301897,0,0,784998.0309222631622106,502.0000000000000000
2024-05-30 07:37:52,5464752,0.0000225659123455,0,0,843504.2319334110943601,502.0000000000000000
2024-05-30 07:37:53,5461856,0.0000221878819916,0,0,901654.0517004388384521,502.0000000000000000
2024-05-30 07:37:54,5571904,0.0000218187587459,0,0,880942.1485694455914199,502.0000000000000000
2024-05-30 07:37:55,5370632,0.0000214646096492,0,0,856475.0525745180202648,502.0000000000000000
2024-05-30 07:37:56,5508192,0.0000211238389147,0,0,865747.5131118758581579,502.0000000000000000
2024-05-30 07:37:57,5334432,0.0000207946649043,0,0,822567.1023338325321674,502.0000000000000000
2024-05-30 07:37:58,5450272,0.0000204773130949,0,0,856531.3597917041042820,502.0000000000000000
2024-05-30 07:37:59,5496608,0.0000201649775791,0,0,796247.8639411201002076,502.0000000000000000
2024-05-30 07:38:00,5246104,0.0000198675117952,0,0,807639.6515747027006000,502.0000000000000000
2024-05-30 07:38:01,5618240,0.0000195755562652,0,0,836807.5217874716036022,502.0000000000000000
2024-05-30 07:38:02,5438688,0.0000192870756003,0,0,870521.3890829916344956,502.0000000000000000
2024-05-30 07:38:03,5340224,0.0000190139238329,0,0,835512.2285506452899426,502.0000000000000000
2024-05-30 07:38:04,5366288,0.0000187501382106,0,0,813363.3208557233447209,502.0000000000000000
2024-05-30 07:38:05,5389456,0.0000184924082143,0,0,845072.3864186285063624,502.0000000000000000
2024-05-30 07:38:06,5118680,0.0000182473630201,0,0,804446.8437136992579326,502.0000000000000000
2024-05-30 07:38:07,5463304,0.0000180071343677,0,0,824885.1570662066806108,502.0000000000000000
2024-05-30 07:38:08,5337328,0.0000177683346818,0,0,814676.0109086227603257,502.0000000000000000
2024-05-30 07:38:09,5398144,0.0000175371566841,0,0,805373.2400885388487950,502.0000000000000000
2024-05-30 07:38:10,5337328,0.0000173119058903,0,0,826102.4750545127317309,502.0000000000000000
2024-05-30 07:38:11,5053520,0.0000170993354354,0,0,828294.7789752293610945,502.0000000000000000
2024-05-30 07:38:12,5891912,0.0000168810938566,0,0,791778.0799463434377685,502.0000000000000000
2024-05-30 07:38:13,5104200,0.0000166672198821,0,0,868015.8876450782408938,502.0000000000000000
2024-05-30 07:38:14,5372080,0.0000164685110622,0,0,748358.1802294886438176,502.0000000000000000
2024-05-30 07:38:15,5262032,0.0000162715969201,0,0,796238.8680957304313779,502.0000000000000000
2024-05-30 07:38:16,5473440,0.0000160775494941,0,0,812237.5624108386691660,502.0000000000000000
2024-05-30 07:38:17,4978224,0.0000158929771755,0,0,806297.3024320163531229,502.0000000000000000
2024-05-30 07:38:18,5450272,0.0000157130527180,0,0,802099.3158157367724925,502.0000000000000000
2024-05-30 07:38:19,5424208,0.0000155296690792,0,0,836648.6073437058366835,502.0000000000000000
2024-05-30 07:38:20,5527016,0.0000153492757356,0,0,805844.5292489525163546,502.0000000000000000
2024-05-30 07:38:21,5095512,0.0000151782443242,0,0,822709.0797170222504064,502.0000000000000000
2024-05-30 07:38:22,5057864,0.0000150183099094,0,0,817377.8137932515237480,502.0000000000000000
2024-05-30 07:38:23,5703672,0.0000148524562912,0,0,848477.7782100491458550,502.0000000000000000
2024-05-30 07:38:24,5414072,0.0000146848668080,0,0,829260.2078331583179533,502.0000000000000000
2024-05-30 07:38:25,5337328,0.0000145263871765,0,0,838067.9561628351220861,502.0000000000000000
2024-05-30 07:38:26,5141848,0.0000143751699202,0,0,823064.0202219543280080,502.0000000000000000
2024-05-30 07:38:27,5211352,0.0000142288224465,0,0,844933.9226973732002079,502.0000000000000000
2024-05-30 07:38:28,5386560,0.0000140820774427,0,0,861893.1704018204472959,502.0000000000000000
2024-05-30 07:38:29,5118680,0.0000139395710971,0,0,831639.4175371851306409,502.0000000000000000
2024-05-30 07:38:30,5401040,0.0000137997541051,0,0,814358.6234083747258410,502.0000000000000000
2024-05-30 07:38:31,5211352,0.0000136614990255,0,0,868776.7692081931745633,502.0000000000000000
