Timestamp,Throughput,LossRate,RTT,Latency,SendingRate,CongestionWindow
2024-05-30 07:36:41,9069003,0.0034533278489542,0,0,441188.5766078320448287,261.1606886657102109
2024-05-30 07:36:42,11320464,0.0003105285361700,0,0,436995.2063180872355588,251.0000000000000000
2024-05-30 07:36:43,10438632,0.0001719345683624,0,0,493798.4212278128252365,251.0000000000000000
2024-05-30 07:36:44,10012920,0.0001219677703418,0,0,466062.6704680597176775,251.0000000000000000
2024-05-30 07:36:45,10120072,0.0000949845642716,0,0,484496.2010382694425061,251.0000000000000000
2024-05-30 07:36:46,9115160,0.0000783849625227,0,0,480218.3836607917910442,251.0000000000000000
2024-05-30 07:36:47,8819768,0.0000674370144337,0,0,463188.1168611936736852,251.0000000000000000
2024-05-30 07:36:48,9522048,0.0000590295486322,0,0,571538.5247583105228841,251.0000000000000000
2024-05-30 07:36:49,9099232,0.0000523834664169,0,0,601120.6556386102456599,251.0000000000000000
2024-05-30 07:36:50,8877688,0.0000472521896239,0,0,590414.6733240687754005,251.0000000000000000
2024-05-30 07:36:51,7406288,0.0000433946610305,0,0,529230.5313977006589994,251.0000000000000000
2024-05-30 07:36:52,7668840,0.0000403540311265,0,0,612860.8016270436346531,251.0000000000000000
2024-05-30 07:36:53,7531048,0.0000376897920218,0,0,740788.0667693282011896,251.0000000000000000
2024-05-30 07:36:54,7394936,0.0000353953784071,0,0,705727.2763553721597418,251.0000000000000000
2024-05-30 07:36:55,6951848,0.0000334380818510,0,0,732259.1361274655209854,251.0000000000000000
2024-05-30 07:36:56,6330656,0.0000318092840465,0,0,722867.4537332353647798,251.0000000000000000
2024-05-30 07:36:57,5884672,0.0000304457217536,0,0,677627.4559146454557776,251.0000000000000000
2024-05-30 07:36:58,5363392,0.0000292896309947,0,0,805457.5465981239685789,251.0000000000000000
2024-05-30 07:36:59,5311264,0.0000282715021764,0,0,860604.9796179608674720,251.0000000000000000
2024-05-30 07:37:00,5681952,0.0000272947347699,0,0,829309.0621830445015803,251.0000000000000000
2024-05-30 07:37:01,5401040,0.0000263754127233,0,0,833632.5323709202930331,251.0000000000000000
2024-05-30 07:37:02,5057864,0.0000255629545298,0,0,777561.2651011660927907,251.0000000000000000
2024-05-30 07:37:03,5348912,0.0000248031080984,0,0,791966.9501226422144100,251.0000000000000000
