Timestamp,Throughput,LossRate,RTT,Latency,SendingRate,CongestionWindow
2024-05-30 05:59:18,8605643,0.0036125752065705,0,0,462352.0772933715488762,261.7068704854694943
2024-05-30 05:59:19,10015816,0.0003343755622636,0,0,482968.0528856293531135,251.0000000000000000
2024-05-30 05:59:20,7806168,0.0001946895645760,0,0,473153.5001918530324474,251.0000000000000000
2024-05-30 05:59:21,6004856,0.0001480434043148,0,0,563905.9272468980634585,251.0000000000000000
2024-05-30 05:59:22,3835752,0.0001265377494133,0,0,546822.6136127357603982,251.0000000000000000
2024-05-30 05:59:23,693592,0.0001185946807319,0,0,536206.9923330872552469,251.0000000000000000
2024-05-30 05:59:24,1136680,0.0001157094054829,0,0,532932.7229023444233462,251.0000000000000000
2024-05-30 05:59:25,755856,0.0001128598291342,0,0,668301.1077738524181768,251.0000000000000000
2024-05-30 05:59:26,573408,0.0001109425739779,0,0,741689.7031157064484432,251.0000000000000000
2024-05-30 05:59:27,432952,0.0001095341120261,0,0,678985.1712967482162639,251.0000000000000000
2024-05-30 05:59:28,1216320,0.0001073099665107,0,0,618105.1767032921779901,251.0000000000000000
2024-05-30 05:59:29,4131144,0.0001007295757909,0,0,571491.4356388996820897,251.0000000000000000
2024-05-30 05:59:30,5059312,0.0000910494943840,0,0,570940.9670670034829527,251.0000000000000000
2024-05-30 05:59:31,5117232,0.0000822663112707,0,0,553102.7393074213759974,251.0000000000000000
2024-05-30 05:59:32,5535704,0.0000747279255246,0,0,546738.9467531479895115,251.0000000000000000
2024-05-30 05:59:33,4970984,0.0000685188924974,0,0,615590.2054430086864159,251.0000000000000000
2024-05-30 05:59:34,2654184,0.0000646071851861,0,0,481818.0708353384397924,251.0000000000000000
2024-05-30 05:59:35,4494592,0.0000613583768666,0,0,522992.7842346783145331,251.0000000000000000
2024-05-30 05:59:36,4348344,0.0000577494635000,0,0,491780.8899496247177012,251.0000000000000000
2024-05-30 05:59:37,4933336,0.0000543966433771,0,0,520398.8688949872157536,251.0000000000000000
2024-05-30 05:59:38,4701656,0.0000512996096917,0,0,575110.7008392647840083,251.0000000000000000
2024-05-30 05:59:39,4578576,0.0000486334063985,0,0,495802.2275325152440928,251.0000000000000000
2024-05-30 05:59:40,3149400,0.0000466114449920,0,0,505119.2949350901762955,251.0000000000000000
2024-05-30 05:59:41,4999944,0.0000446646526235,0,0,484590.1235662276740186,251.0000000000000000
2024-05-30 05:59:42,5011528,0.0000424779563454,0,0,482498.9712482653558254,251.0000000000000000
2024-05-30 05:59:43,5127368,0.0000404716815925,0,0,492467.5679060463444330,251.0000000000000000
2024-05-30 05:59:44,5149088,0.0000386222532670,0,0,510973.6093282003421336,251.0000000000000000
2024-05-30 05:59:45,3434656,0.0000371988352831,0,0,518040.0624390279408544,251.0000000000000000
2024-05-30 05:59:46,4734960,0.0000359437161266,0,0,483570.8189307792927139,251.0000000000000000
2024-05-30 05:59:47,4713240,0.0000345913756269,0,0,485131.4580429581692442,251.0000000000000000
2024-05-30 05:59:48,5099856,0.0000332911537399,0,0,498759.9492375825648196,251.0000000000000000
2024-05-30 05:59:49,5243208,0.0000320219179955,0,0,496721.2743093501776457,251.0000000000000000
2024-05-30 05:59:50,4791432,0.0000308787783326,0,0,506720.4953775751637295,251.0000000000000000
2024-05-30 05:59:51,3692400,0.0000299735974335,0,0,492666.6884890501387417,251.0000000000000000
2024-05-30 05:59:52,4952160,0.0000291067026611,0,0,491613.3120391457923688,251.0000000000000000
2024-05-30 05:59:53,4808808,0.0000281847961457,0,0,480345.4983687716885470,251.0000000000000000
2024-05-30 05:59:54,4978224,0.0000273175451811,0,0,500271.7571549970307387,251.0000000000000000
2024-05-30 05:59:55,5354704,0.0000264580725865,0,0,496069.5354175233514979,251.0000000000000000
2024-05-30 05:59:56,3554840,0.0000257577749058,0,0,504121.4849221584736370,251.0000000000000000
2024-05-30 05:59:57,5330088,0.0000250977654598,0,0,473636.5861139049520716,251.0000000000000000
2024-05-30 05:59:58,7706256,0.0000241887750822,0,0,550715.1567789370892569,251.0000000000000000
2024-05-30 05:59:59,7687432,0.0000231945299030,0,0,523717.8435403853654861,251.0000000000000000
2024-05-30 06:00:00,7310952,0.0000223011503825,0,0,508575.3256534337997437,251.0000000000000000
2024-05-30 06:00:01,6576816,0.0000215329816628,0,0,530667.7854428581194952,251.0000000000000000
2024-05-30 06:00:02,6093184,0.0000208770836734,0,0,615570.2960765780881047,251.0000000000000000
2024-05-30 06:00:03,4814600,0.0000203432927099,0,0,500321.7328981981263496,251.0000000000000000
2024-05-30 06:00:04,4684280,0.0000199006011505,0,0,539966.4173314231447875,251.0000000000000000
2024-05-30 06:00:05,6233640,0.0000194155901083,0,0,575309.4990167388459668,251.0000000000000000
2024-05-30 06:00:06,6330656,0.0000188853283840,0,0,576038.8575032396474853,251.0000000000000000
2024-05-30 06:00:07,2227024,0.0000185394289532,0,0,615099.8316723833559081,251.0000000000000000
2024-05-30 06:00:08,3611312,0.0000183115151845,0,0,642490.9535686789313331,251.0000000000000000
2024-05-30 06:00:09,5732632,0.0000179583529956,0,0,564533.1451010425807908,251.0000000000000000
2024-05-30 06:00:10,5175152,0.0000175622158988,0,0,561933.4108462817966938,251.0000000000000000
2024-05-30 06:00:11,4907272,0.0000172113574623,0,0,618869.9914153558202088,251.0000000000000000
2024-05-30 06:00:12,4346896,0.0000169013828330,0,0,555341.1688888793578371,251.0000000000000000
2024-05-30 06:00:13,5007184,0.0000165994401916,0,0,605693.8042083486216143,251.0000000000000000
