Timestamp,Throughput,LossRate,Latency,SendingRate,CCAs
2024-05-30 07:31:39,2644227,0.0097915616292784,0.0030441343784332,425038.1821747810,Cubic
2024-05-30 07:31:40,9469920,0.0006961323706944,0.0028866447619537,440941.2214815290,Cubic
2024-05-30 07:31:41,5718152,0.0002934212108784,0.0027106137342855,528296.5615567370,Cubic
2024-05-30 07:31:42,2943784,0.0002252904292329,0.0027518118581464,461782.8911721640,Cubic
2024-05-30 07:31:43,1387184,0.000202260680535,0.0026009254455566,650753.8764392910,Cubic
2024-05-30 07:31:44,490872,0.0001937310996186,0.0024239604855761,624565.976258361,Cubic
2024-05-30 07:31:45,260640,0.0001905327027633,0.0022740491898187,567144.6551810790,Cubic
2024-05-30 07:31:46,201272,0.0001886211313087,0.0023237414982007,604014.4551960670,Cubic
2024-05-30 07:31:47,152040,0.0001871847962471,0.0021793735640694,487596.3597471780,Cubic
2024-05-30 07:31:48,117288,0.0001861046098791,0.002523052064996,579471.3381592660,Cubic
2024-05-30 07:31:49,123080,0.0001851513225362,0.0022317673459411,401703.1928964240,Cubic
2024-05-30 07:31:50,70952,0.000184388584303,0.0032643230756123,840606.7206626280,Cubic
2024-05-30 07:31:51,131768,0.0001835990056899,0.002081207259396,190522.2976181010,Cubic
2024-05-30 07:31:52,144800,0.0001825322779397,0.0015903348845194,318817.10956789000,Cubic
2024-05-30 07:31:53,173760,0.0001813189779519,0.0016534600453368,316928.1135854270,Cubic
2024-05-30 07:31:54,181000,0.0001799864446526,0.0014106292616237,219901.1261791190,Cubic
2024-05-30 07:31:55,195480,0.0001785936508091,0.0014523763296216,455306.1672233980,Cubic
2024-05-30 07:31:56,224440,0.0001770655091976,0.0012122188840258,199210.37800857000,Cubic
2024-05-30 07:31:57,260640,0.000175332554072,0.0010567386685373,291813.4488296220,Cubic
2024-05-30 07:31:58,231680,0.0001736073280095,0.0010331012308597,619352.5673975230,Cubic
2024-05-30 07:31:59,201272,0.0001721179517219,0.0008577806623839,757621.5198546240,Cubic
2024-05-30 07:32:00,233128,0.0001706496568436,0.002856994207661,402371.75941823000,Cubic
2024-05-30 07:32:01,238920,0.0001690819827195,0.005327177077294,418626.0950249150,Cubic
2024-05-30 07:32:02,185344,0.0001676968499929,0.006734849815818,490648.1108544580,Cubic
2024-05-30 07:32:03,205616,0.0001664409839801,0.008968049039643,304516.7802849410,Cubic
2024-05-30 07:32:04,195480,0.0001651717123045,0.0001917763422894,553446.627197393,Cubic
2024-05-30 07:32:05,202720,0.0001639307467147,0.0001491233182962,853423.1769060350,Cubic
2024-05-30 07:32:06,209960,0.000162664178952,0.0002625611716748,298799.94322014700,Cubic
2024-05-30 07:32:07,209960,0.0001613952664229,0.000488592525187,376011.87197659700,Cubic
2024-05-30 07:32:08,144800,0.0001603381598826,0.0010367169038851,94745.60569580460,Cubic
2024-05-30 07:32:09,246160,0.0001591902758163,0.0028569940207661,223245.73470676700,Cubic
2024-05-30 07:32:10,253400,0.0001577464069775,0.0053271770477294,267948.7689836260,Cubic
2024-05-30 07:32:11,296840,0.0001561864054613,0.0067348498150818,291045.48078544100,Cubic
2024-05-30 07:32:12,340280,0.0001544181891139,0.0089680490039643,376205.1364764790,Cubic
2024-05-30 07:32:13,405440,0.0001523990032799,0.0109909883765287,467932.8283006880,Cubic
2024-05-30 07:32:14,463360,0.0001501120359631,0.0113234251737594,301846.49845667300,Cubic
2024-05-30 07:32:15,492320,0.0001476739448044,0.0180825068026172,363027.85931600200,Cubic
2024-05-30 07:32:16,506800,0.0001452080902188,0.010185155239734,441748.1968845530,Cubic
2024-05-30 07:32:17,501008,0.0001428025710308,0.009355438323248,481891.7349850690,Cubic
2024-05-30 07:32:18,543000,0.0001403938880143,0.0080235481262207,309271.07448175200,Cubic
2024-05-30 07:32:19,571960,0.0001379094616152,0.0076166954040527,326690.18277842900,Cubic
2024-05-30 07:32:20,626984,0.0001353345085776,0.0070535506520952,304830.29656376200,Cubic
2024-05-30 07:32:21,582096,0.0001328320915917,0.0064841334025065,283344.0090994970,Cubic
2024-05-30 07:32:22,638568,0.0001303990897729,0.0053269231641614,341204.20656787100,Cubic
2024-05-30 07:32:23,584992,0.0001280468782949,0.0056892779565626,350770.6976747740,Cubic
