Timestamp,Throughput,LossRate,Latency,SendingRate,CCAs
2024-05-30 07:36:42,47963,0.2136354087024320,0.0002781678121754,871190.141715353,PCC
2024-05-30 07:36:43,608160,0.0276830933137374,0.0002620969821938,1030414.7154150800,PCC
2024-05-30 07:36:44,537208,0.0078991144335542,0.0002851165850341,949322.9438307330,PCC
2024-05-30 07:36:45,671872,0.0047551457925769,0.0002675171573786,888587.6827988840,PCC
2024-05-30 07:36:46,858664,0.0031676066563125,0.0002725869623292,909664.5627165860,PCC
2024-05-30 07:36:47,877488,0.0022909549386115,0.0002719146112052,989545.2372418780,PCC
2024-05-30 07:36:48,1255416,0.001717317843938,0.0002757735643665,1043241.4533971000,PCC
2024-05-30 07:36:49,1436416,0.0013016851360041,0.000277029872107,939221.2585366390,PCC
2024-05-30 07:36:50,1715880,0.0010147599490433,0.0002779100892539,989890.6237479780,PCC
2024-05-30 07:36:51,1867920,0.0008108950260808,0.0002616079525621,1001348.2780692100,PCC
2024-05-30 07:36:52,2189376,0.0006609969699722,0.0002753763858761,969961.0388230420,PCC
2024-05-30 07:36:53,2552824,0.0005435456110194,0.0002731476106354,970656.1831925360,PCC
2024-05-30 07:36:54,3105960,0.0004485663316209,0.0002628508695518,907599.4412135690,PCC
2024-05-30 07:36:55,3777832,0.0003699303400922,0.0002641767956489,946940.1779543550,PCC
2024-05-30 07:36:56,4115216,0.0003078423337131,0.0002805523844255,868017.4406101280,PCC
2024-05-30 07:36:57,4368616,0.000260777202523,0.0002697887880941,839353.6495700500,PCC
2024-05-30 07:36:58,5060760,0.0002229744046039,0.0002762794231037,780951.6940413650,PCC
2024-05-30 07:36:59,5356152,0.0001921292072232,0.0002592444698314,788666.1453610350,PCC
2024-05-30 07:37:03,5373528,0.0001225494841307,0.0065241958945989,846197.8940192770,PCC
2024-05-30 07:37:04,5111440,0.0001125439135111,0.002146858139606,777919.4712647520,PCC
2024-05-30 07:37:05,5496608,0.0001039706242745,0.0023773029101844,803926.1949262550,PCC
2024-05-30 07:37:06,5341672,9.64532416465e-05,0.002007924142431,853121.5106259690,PCC
2024-05-30 07:37:07,5344568,9.00373076958e-05,0.0019139255193923,790495.3385906340,PCC
2024-05-30 07:37:08,5479232,8.43563666853e-05,0.0013429223274698,807753.3349612810,PCC
2024-05-30 07:37:09,5356152,7.93425512061e-05,0.0011628043050643,855534.6931744070,PCC
2024-05-30 07:37:10,5398144,7.49236323945e-05,0.0009117702861408,841216.6975178070,PCC
2024-05-30 07:37:11,5729736,7.08431090309e-05,0.0008036041881051,821157.1243355480,PCC
2024-05-30 07:37:12,5244656,6.72279889333e-05,0.0006997733305172,790182.8980136180,PCC
2024-05-30 07:37:13,5503848,6.40310971877e-05,0.0006680691665966,817074.3859831400,PCC
2024-05-30 07:37:14,5367736,6.10910915606e-05,0.0005246230534144,814748.3264992950,PCC
2024-05-30 07:37:15,5217144,5.84775889762e-05,0.0004688980455082,836873.1547813210,PCC
2024-05-30 07:37:16,5033248,5.61512707888e-05,0.0003599731959281,833663.156926571,PCC
