Timestamp,Throughput,LossRate,RTT,SendingRate,CCAs
2024-01-01 00:00:45,7041624.0,19.0339157245632,17.641,54916864.0,1
2024-01-01 00:00:46,6586952.0,18.6291739894552,17.224,49248448.0,1
2024-01-01 00:00:47,5651544.0,22.6888604353393,16.279,48171008.0,1
2024-01-01 00:00:48,5813720.0,21.9815782922579,15.839,51028384.0,1
2024-01-01 00:00:49,6226400.0,20.9718670076726,17.085,65430080.0,1
2024-01-01 00:00:50,8027712.0,18.2981791959618,19.732,52373872.0,1
2024-01-01 00:00:51,5916528.0,18.2485322896282,15.397,49514384.0,1
2024-01-01 00:00:52,5794896.0,21.8281718281718,14.796,50121040.0,1
2024-01-01 00:00:53,6194544.0,21.4719626168224,15.625,48485392.0,1
2024-01-01 00:00:54,5419864.0,21.9492656875834,15.248,45142480.0,1
2024-01-01 00:00:55,5509640.0,23.74573154715,15.008,45469504.0,1
2024-01-01 00:00:56,5548736.0,24.406779661017,13.944,44754896.0,1
2024-01-01 00:00:57,5498056.0,23.2490784623486,15.108,50459648.0,1
2024-01-01 00:00:58,5852816.0,22.6699629171817,15.465,47807120.0,1
2024-01-01 00:00:59,5521224.0,22.4115334207077,16.658,44767008.0,1
2024-01-01 00:01:00,5786208.0,23.9619809904952,17.837,69282752.0,1
2024-01-01 00:01:01,8394056.0,17.5172413793103,19.751,49696592.0,1
2024-01-01 00:01:02,5618240.0,19.1911385883565,14.448,49587056.0,1
2024-01-01 00:01:03,5907840.0,23.7383635472807,16.05,45554816.0,1
2024-01-01 00:01:04,5654440.0,21.3718965958536,14.948,48545952.0,1
2024-01-01 00:01:05,5527016.0,24.4566640481802,16.117,44270416.0,1
2024-01-01 00:01:06,5079584.0,23.2478632478632,13.72,41205552.0,1
2024-01-01 00:01:07,5503848.0,24.559558243492,16.377,47502464.0,1
2024-01-01 00:01:08,5606656.0,23.8771295818276,17.983,49419872.0,1
2024-01-01 00:01:09,5752904.0,21.559748427673,16.399,47286832.0,1
2024-01-01 00:01:10,5595072.0,22.4004138644594,16.997,45820224.0,1
2024-01-01 00:01:11,5618240.0,23.6218444100979,14.898,61954464.0,1
2024-01-01 00:01:12,7260272.0,20.0916882599163,17.123,50750336.0,1
2024-01-01 00:01:13,6026576.0,19.9327569644573,15.386,50265856.0,1
2024-01-01 00:01:14,6017888.0,21.1880711880712,14.794,49333760.0,1
2024-01-01 00:01:15,5999064.0,22.1712907117008,15.051,48000912.0,1
2024-01-01 00:01:16,5554528.0,21.9124544033351,14.22,44367312.0,1
2024-01-01 00:01:17,5409728.0,24.2375601926164,14.326,49006208.0,1
2024-01-01 00:01:18,6055536.0,22.2992351816444,15.105,48267376.0,1
2024-01-01 00:01:19,5650096.0,22.6946721311475,14.854,49902496.0,1
2024-01-01 00:01:20,5951280.0,21.5466926070039,14.776,47334752.0,1
2024-01-01 00:01:21,5618240.0,22.952086553323,14.513,49321120.0,1
2024-01-01 00:01:22,6226400.0,22.9607250755287,14.866,68373296.0,1
2024-01-01 00:01:23,7942280.0,16.2930563149262,18.314,49393792.0,1
2024-01-01 00:01:24,5764488.0,20.9389907105197,14.413,47141488.0,1
2024-01-01 00:01:25,6145312.0,21.7381064531324,16.334,49986752.0,1
2024-01-01 00:01:26,5385112.0,21.2903225806452,14.023,51707184.0,1
2024-01-01 00:01:27,6184408.0,21.7126813289658,14.613,47116736.0,1
2024-01-01 00:01:28,5668920.0,22.5485188968335,14.043,44439984.0,1
2024-01-01 00:01:29,5521224.0,24.1415465268676,14.491,45639072.0,1
2024-01-01 00:01:30,5170808.0,24.5731877973692,13.897,44718560.0,1
2024-01-01 00:01:31,5574800.0,24.1629898780171,14.186,47807648.0,1
2024-01-01 00:01:32,5628376.0,24.5050141424531,15.209,49757152.0,1
2024-01-01 00:01:33,6902616.0,21.0272536687631,16.669,68373824.0,1
2024-01-01 00:01:34,7335568.0,15.4301499605367,17.517,47516432.0,1
2024-01-01 00:01:35,5457512.0,22.0631132325643,13.918,44645888.0,1
2024-01-01 00:01:36,5697880.0,24.4348488696977,15.628,48836640.0,1
2024-01-01 00:01:37,5764488.0,22.9224202862164,15.83,69754592.0,1
2024-01-01 00:01:38,9004880.0,16.6505946640952,19.873,41135144.0,1
2024-01-01 00:01:39,3021897.0,12.5417262756319,7.48432,420220.859697858,1
2024-01-01 00:01:40,1835680.0,42.5554382259768,0.069597,77722704.0,2
2024-01-01 00:01:41,11464500.0,49.0945674044266,0.030764,77977056.0,2
2024-01-01 00:01:42,9952440.0,49.0909090909091,0.020914,79057136.0,2
2024-01-01 00:01:43,9952510.0,48.9776951672862,0.020891,78209296.0,2
2024-01-01 00:01:44,9632850.0,48.992443324937,0.01793,77409904.0,2
2024-01-01 00:01:45,10077800.0,49.0221642764016,0.009717,76113392.0,2
2024-01-01 00:01:46,9708880.0,48.9908256880734,0.00391,78342528.0,2
2024-01-01 00:01:47,9697890.0,49.0808823529412,0.004053,79250928.0,2
2024-01-01 00:01:48,10014600.0,48.995983935743,0.003297,73727856.0,2
2024-01-01 00:01:49,9818020.0,48.960498960499,0.043235,79456832.0,2
2024-01-01 00:01:50,9264940.0,49.0143369175627,0.042813,73836336.0,2
2024-01-01 00:01:51,9908410.0,48.9678899082569,0.011755,84434864.0,2
2024-01-01 00:01:52,9593090.0,48.9862124898621,0.014901,73449280.0,2
2024-01-01 00:01:53,9709080.0,48.8778054862843,0.016604,71619840.0,2
2024-01-01 00:01:54,10164700.0,48.8406881077038,0.017373,69270112.0,2
2024-01-01 00:01:55,9513240.0,48.936170212766,0.017197,63734928.0,2
2024-01-01 00:01:56,8747540.0,48.8822652757079,0.011549,77555248.0,2
2024-01-01 00:01:57,8732140.0,48.8950276243094,0.011608,64025616.0,2
2024-01-01 00:01:58,8172940.0,48.8865323435843,0.014651,56903232.0,2
2024-01-01 00:01:59,9450840.0,48.8900361383583,0.014703,62196704.0,2
2024-01-01 00:02:00,7289940.0,48.8879384088965,0.01502,61700640.0,2
2024-01-01 00:02:01,7806010.0,48.88888888888889,0.013212,64195184.0,2
2024-01-01 00:02:02,8046020.0,48.8386691776522,0.010198,66314784.0,2
2024-01-01 00:02:03,7754480.0,48.9008524001795,0.013413,62172480.0,2
2024-01-01 00:02:04,8456850.0,48.9021043000915,0.014148,55534576.0,2
2024-01-01 00:02:05,7987100.0,37.3998543335761,0.013715,55146992.0,2
2024-01-01 00:02:06,7419210.0,33.3333333333333,0.014568,46414240.0,2
2024-01-01 00:02:07,7104360.0,26.0750586395622,0.012434,60365408.0,2
2024-01-01 00:02:08,6733950.0,33.3561175666439,0.010403,50680048.0,2
2024-01-01 00:02:09,5858780.0,33.3234067897558,0.01336,48642848.0,2
2024-01-01 00:02:10,7707860.0,33.3333333333333,0.013699,48085696.0,2
2024-01-01 00:02:11,6190810.0,24.5288406624786,0.014048,47262080.0,2
2024-01-01 00:02:12,6092860.0,31.5615615615616,0.014619,43652704.0,2
2024-01-01 00:02:13,6331950.0,33.3478260869565,0.010789,60779600.0,2
2024-01-01 00:02:14,5810530.0,33.3333333333333,0.013465,51222704.0,2
2024-01-01 00:02:15,5265140.0,33.3140710777232,0.013826,49514912.0,2
2024-01-01 00:02:16,7995990.0,28.3940620782726,0.013456,46669120.0,2
2024-01-01 00:02:17,6351300.0,28.1107392759355,0.015179,48642848.0,2
2024-01-01 00:02:18,6102010.0,32.3908866318968,0.013653,27678384.0,2
2024-01-01 00:02:19,6018150.0,9.64312832194381,0.008269,74113328.0,2
2024-01-01 00:02:20,6253020.0,8.42391304347826,0.022773,67657632.0,2
2024-01-01 00:02:21,4251520.0,8.5465432770822,0.020959,60136080.0,2
2024-01-01 00:02:22,9026190.0,7.97970479704797,0.020454,57641008.0,2
2024-01-01 00:02:23,8552700.0,8.53850183342064,0.019233,65186784.0,2
2024-01-01 00:02:24,7174340.0,9.07643312101911,0.019463,68687152.0,2
2024-01-01 00:02:25,7557520.0,7.93269230769231,0.018869,63151968.0,2
2024-01-01 00:02:26,8617870.0,7.77528089887641,0.015799,61383616.0,2
2024-01-01 00:02:27,8609440.0,7.84580498866213,0.018866,59421472.0,2
2024-01-01 00:02:28,7481230.0,9.48314606741573,0.019048,52190608.0,2
2024-01-01 00:02:29,7632300.0,17.7644078530716,0.01191,45928704.0,2
2024-01-01 00:02:30,7253530.0,16.2692498758073,0.01227,39545680.0,2
2024-01-01 00:02:31,6520690.0,8.6743352819159,0.015922,22710000.0,2
2024-01-01 00:02:32,5868090.0,8.67533522958147,0.017591,26622176.0,2
2024-01-01 00:02:33,3813540.0,8.93360160965795,0.015191,28887120.0,2
2024-01-01 00:02:34,3412190.0,8.72105153348634,0.015483,24042320.0,2
2024-01-01 00:02:35,3427000.0,8.85922330097087,0.01401,31515424.0,2
2024-01-01 00:02:36,3498940.0,11.2231477422183,0.016408,54213312.0,2
2024-01-01 00:02:37,3005830.0,8.7920298879203,0.017209,40429856.0,2
2024-01-01 00:02:38,4945240.0,8.93701767488175,0.018088,39933264.0,2
2024-01-01 00:02:39,6573880.0,8.73737373737374,0.017943,41108128.0,2
2024-01-01 00:02:40,4715900.0,9.09810126582278,0.017773,45480560.0,2
2024-01-01 00:02:41,5224610.0,9.02087475149105,0.018032,40260288.0,2
2024-01-01 00:02:42,5276680.0,8.91235871780619,0.019166,25047616.0,2
2024-01-01 00:02:43,5725160.0,8.70476190476191,0.018182,19791008.0,2
2024-01-01 00:02:44,4810230.0,8.71602624179944,0.012429,22189184.0,2
2024-01-01 00:02:45,2591510.0,9.4409024031388,0.015215,28184624.0,2
2024-01-01 00:02:46,2576900.0,9.8230408089563,0.015445,52638752.0,2
2024-01-01 00:02:47,2920780.0,8.70983935742972,0.013569,40744768.0,2
2024-01-01 00:02:48,4979390.0,8.95426240068714,0.013163,32484384.0,2
2024-01-01 00:02:49,5695470.0,8.87096774193548,0.015722,31648656.0,2
2024-01-01 00:02:50,4985850.0,9.19515361315448,0.016585,34931008.0,2
2024-01-01 00:02:51,3907140.0,12.1265377855888,0.013775,58791648.0,2
2024-01-01 00:02:52,4281040.0,9.62099125364432,0.013938,46170944.0,2
2024-01-01 00:02:53,4818130.0,9.30166808029403,0.013179,47951408.0,2
2024-01-01 00:02:54,7287240.0,9.52111079625956,0.010368,45480560.0,2
2024-01-01 00:02:55,5722790.0,9.31425485961123,0.014448,42282992.0,2
2024-01-01 00:02:56,6191950.0,10.1912825337096,0.014793,47261024.0,2
2024-01-01 00:02:57,5482260.0,9.31391337677271,0.014503,55581968.0,2
2024-01-01 00:02:58,4369310.0,8.70602265951103,0.016235,46837104.0,2
2024-01-01 00:02:59,7694780.0,8.93293510724953,0.015388,44632720.0,2
2024-01-01 00:03:00,6710130.0,8.81299259613088,0.013407,35694064.0,2
2024-01-01 00:03:01,5602660.0,9.30103035366193,0.013718,37086944.0,2
2024-01-01 00:03:02,5209270.0,9.1165896250642,0.006211,41580496.0,2
2024-01-01 00:03:03,4618020.0,9.26225094238018,0.01011,40114944.0,2
2024-01-01 00:03:04,4925760.0,9.26650366748166,0.01056,40744768.0,2
2024-01-01 00:03:05,4957620.0,12.1504829689883,0.010254,63442656.0,2
2024-01-01 00:03:06,5396890.0,9.56622773044152,0.010612,46885552.0,2
2024-01-01 00:03:07,5550850.0,9.37320299022427,0.011391,43373072.0,2
2024-01-01 00:03:08,7705640.0,9.33934730697798,0.013908,41955968.0,2
2024-01-01 00:03:09,5695930.0,9.15951079885506,0.014595,40466192.0,2
2024-01-01 00:03:10,5530840.0,12.5789218067023,0.016927,64181488.0,2
2024-01-01 00:03:11,5214740.0,9.72682119205298,0.017444,59082336.0,2
2024-01-01 00:03:12,5131470.0,9.39174283012922,0.016485,49065712.0,2
2024-01-01 00:03:13,8658360.0,9.12708941363757,0.016674,37910560.0,2
2024-01-01 00:03:14,7417190.0,9.06460945033751,0.012305,43070272.0,2
2024-01-01 00:03:15,5712720.0,9.44138473642801,0.012152,43724320.0,2
2024-01-01 00:03:16,4734000.0,9.04864091559371,0.014774,52021040.0,2
2024-01-01 00:03:17,4931810.0,8.94568690095847,0.016642,39424560.0,2
2024-01-01 00:03:18,6565380.0,8.68205868205868,0.01576,39412448.0,2
2024-01-01 00:03:19,5984850.0,9.40148305084746,0.012154,35439712.0,2
2024-01-01 00:03:20,4878690.0,10.3863204559848,0.01411,47309472.0,2
2024-01-01 00:03:21,4887910.0,10.0182982616651,0.015248,57011184.0,2
2024-01-01 00:03:22,4714910.0,9.27433628318584,0.01363,49562304.0,2
2024-01-01 00:03:23,6416340.0,9.12621359223301,0.013075,45795472.0,2
2024-01-01 00:03:24,6792550.0,9.1582122292295,0.009943,45638016.0,2
2024-01-01 00:03:25,6513700.0,9.07704042715484,0.013106,37801552.0,2
2024-01-01 00:03:26,5298010.0,11.9531731361676,0.01227,62812832.0,2
2024-01-01 00:03:27,5839170.0,8.93770689136323,0.013029,49780320.0,2
2024-01-01 00:03:28,5421960.0,9.03513664249861,0.013073,45589568.0,2
2024-01-01 00:03:29,7616770.0,8.92857142857143,0.058738,47261024.0,2
2024-01-01 00:03:30,5936010.0,9.34128336172629,0.01872,45044528.0,2
2024-01-01 00:03:31,5932990.0,11.279296875,0.018666,57544112.0,2
2024-01-01 00:03:32,6049490.0,9.35529081990189,0.016628,54564560.0,2
2024-01-01 00:03:33,5431440.0,9.75103734439834,0.016609,49053600.0,2
2024-01-01 00:03:34,7856910.0,9.52830188679245,0.013769,50482816.0,2
2024-01-01 00:03:35,6554590.0,9.92273281821879,0.014311,41362480.0,2
2024-01-01 00:03:36,6361710.0,11.9455252918288,0.014189,59542592.0,2
2024-01-01 00:03:37,5799610.0,12.7470638785448,0.015556,49525968.0,2
2024-01-01 00:03:38,5517330.0,11.5568725780716,0.016421,36372336.0,2
2024-01-01 00:03:39,3356300.0,7.52561733579708,104.047,83361624.0,3
2024-01-01 00:03:40,11241100.0,6.85268179846754,5.974,81368416.0,3
2024-01-01 00:03:41,9177660.0,6.91893897236134,5.945,63672784.0,3
2024-01-01 00:03:42,7681800.0,27.3545122294068,5.657,48254208.0,3
2024-01-01 00:03:43,5161410.0,33.3473861720067,7.916,28111952.0,3
2024-01-01 00:03:44,2016170.0,33.3333333333333,47.94,5523072.0,3
2024-01-01 00:03:45,906316.0,33.3333333333333,5.265,9265680.0,3
2024-01-01 00:03:46,1024870.0,31.4877910278251,5.623,6431472.0,3
2024-01-01 00:03:47,758274.0,24.4892324682496,6.274,4638896.0,3
2024-01-01 00:03:48,507668.0,30.6948640483384,6.546,3355024.0,3
2024-01-01 00:03:49,479954.0,33.3333333333333,5.845,11651744.0,3
2024-01-01 00:03:50,3707920.0,33.3333333333333,5.552,37232816.0,3
2024-01-01 00:03:51,3691660.0,33.3333333333333,4.856,41387232.0,3
2024-01-01 00:03:52,1565070.0,30.5991855730076,6.896,47128848.0,3
2024-01-01 00:03:53,2614990.0,25.9799945931333,6.055,17901536.0,3
2024-01-01 00:03:54,2592960.0,33.3197556008147,7.598,24042320.0,3
2024-01-01 00:03:55,5055950.0,28.1445259440369,9.122,20360272.0,3
2024-01-01 00:03:56,5540640.0,8.98158586997369,5.867,31721328.0,3
2024-01-01 00:03:57,5185960.0,8.72103974383123,13.971,26270928.0,3
2024-01-01 00:03:58,2566420.0,28.2946874082771,13.509,40090720.0,3
2024-01-01 00:03:59,8540250.0,25.6544502617801,13.355,51415440.0,3
2024-01-01 00:04:00,8168730.0,33.3333333333333,12.287,64169376.0,3
2024-01-01 00:04:01,7907010.0,33.3333333333333,7.012,63915024.0,3
2024-01-01 00:04:02,4393600.0,33.3333333333333,8.887,62376800.0,3
2024-01-01 00:04:03,5414180.0,33.3140710777232,10.487,56550928.0,3
2024-01-01 00:04:04,5357310.0,29.2290313470771,10.593,45008192.0,3
2024-01-01 00:04:05,5485210.0,7.11357607909332,6.957,41229248.0,3
2024-01-01 00:04:06,4858800.0,8.38052095130238,8.252,27070320.0,3
2024-01-01 00:04:07,3800030.0,10.2296450939457,11.094,40429856.0,3
2024-01-01 00:04:08,5178850.0,9.55414012738854,10.402,42089200.0,3
2024-01-01 00:04:09,5152450.0,9.77011494252874,10.818,40114944.0,3
2024-01-01 00:04:10,5402460.0,11.1111111111111,12.579,44512656.0,3
2024-01-01 00:04:11,5448410.0,13.3779264214047,14.89,36941600.0,3
2024-01-01 00:04:12,3942870.0,15.7142857142857,16.846,33647136.0,3
2024-01-01 00:04:13,5120260.0,15.5571128241065,19.03,40853776.0,3
2024-01-01 00:04:14,5083730.0,15.5650929899857,18.747,39364000.0,3
2024-01-01 00:04:15,3992440.0,15.5542986425339,16.746,44160352.0,3
2024-01-01 00:04:16,3828870.0,14.718954248366,18.012,42889120.0,3
2024-01-01 00:04:17,4430730.0,14.1484716157205,14.339,25738000.0,3
2024-01-01 00:04:18,4884670.0,16.1177753544166,13.985,42077088.0,3
2024-01-01 00:04:19,5105990.0,18.3440721649485,18.576,33441232.0,3
2024-01-01 00:04:20,4861560.0,18.3333333333333,16.979,30304224.0,3
2024-01-01 00:04:21,3863880.0,8.95226777579719,17.322,39993824.0,3
2024-01-01 00:04:22,7498020.0,8.71862615587847,16.795,43796992.0,3
2024-01-01 00:04:23,5828180.0,8.95912547528517,17.054,42779584.0,3
2024-01-01 00:04:24,6603300.0,9.14285714285714,20.596,43482608.0,3
2024-01-01 00:04:25,4640510.0,9.11901081916538,19.881,41762176.0,3
2024-01-01 00:04:26,5826980.0,9.08246225319396,20.068,53099008.0,3
2024-01-01 00:04:27,6754040.0,8.8060384263495,16.373,48278432.0,3
2024-01-01 00:04:28,3944460.0,12.1586475942783,14.14,18882608.0,3
2024-01-01 00:04:29,3361750.0,9.46271050521251,16.649,33622912.0,3
2024-01-01 00:04:30,5059780.0,9.24475877746906,17.997,46776544.0,3
2024-01-01 00:04:31,5810600.0,9.31729155008394,19.311,42864368.0,3
2024-01-01 00:04:32,5132710.0,9.14724107406314,17.407,41023344.0,3
2024-01-01 00:04:33,5386070.0,10.5263157894737,10.705,37740992.0,3
2024-01-01 00:04:34,4312440.0,9.08039329091961,13.698,39133872.0,3
2024-01-01 00:04:35,5463230.0,9.06336783640495,15.455,51403328.0,3
2024-01-01 00:04:36,6970350.0,8.53898231054816,15.008,55073264.0,3
2024-01-01 00:04:37,7049340.0,8.80840120017145,17.025,54298096.0,3
2024-01-01 00:04:38,6748830.0,8.89300602130616,12.426,54504000.0,3
2024-01-01 00:04:39,6613430.0,8.83710198431011,14.456,50289024.0,3
2024-01-01 00:04:40,6265600.0,8.76888778796136,15.032,52481296.0,3
2024-01-01 00:04:41,6571170.0,8.96986685353889,17.314,50216352.0,3
2024-01-01 00:04:42,6329510.0,10.336,18.984,33695584.0,3
2024-01-01 00:04:43,3950510.0,9.14217868803799,16.68,43724320.0,3
2024-01-01 00:04:44,5393310.0,8.79054258866323,16.98,40478304.0,3
2024-01-01 00:04:45,5132120.0,9.05313149302464,18.444,39194432.0,3
2024-01-01 00:04:46,4925090.0,9.03416557161629,13.337,37292848.0,3
2024-01-01 00:04:47,4661190.0,9.67741935483871,11.796,39993824.0,3
2024-01-01 00:04:48,5132250.0,10.8839779005525,12.761,42089200.0,3
2024-01-01 00:04:49,5294320.0,10.9760216143195,15.906,35233808.0,3
2024-01-01 00:04:50,4483850.0,10.9220297029703,15.923,40417744.0,3
2024-01-01 00:04:51,4659810.0,10.9949409780776,15.461,37195952.0,3
2024-01-01 00:04:52,4336070.0,12.1987951807229,8.828,21014320.0,3
2024-01-01 00:04:53,3010110.0,10.4226361031519,12.653,35669840.0,3
2024-01-01 00:04:54,4592670.0,9.63691890057686,14.061,36226992.0,3
2024-01-01 00:04:55,4538030.0,9.26041019266625,14.962,37280736.0,3
2024-01-01 00:04:56,4401290.0,9.72746331236897,16.487,29553280.0,3
2024-01-01 00:04:57,4077610.0,9.55234402537892,12.812,34289072.0,3
2024-01-01 00:04:58,4558010.0,10.4461756373938,14.073,34458640.0,3
2024-01-01 00:04:59,3134530.0,10.5456026058632,18.153,28075616.0,3
2024-01-01 00:05:00,4858010.0,12.5560538116592,17.183,19367088.0,3
2024-01-01 00:05:01,5507470.0,12.3391370174111,15.171,17719856.0,3
2024-01-01 00:05:02,5812060.0,13.5922330097087,10.348,42742448.0,3
2024-01-01 00:05:03,5495030.0,13.3,12.07,43701152.0,3
2024-01-01 00:05:04,2808080.0,13.2693393562959,13.415,20859248.0,3
2024-01-01 00:05:05,2708090.0,10.9675036927622,16.834,37232288.0,3
2024-01-01 00:05:06,3720710.0,10.0,14.594,36408672.0,3
2024-01-01 00:05:07,4419080.0,7.84313725490196,14.699,41192912.0,3
2024-01-01 00:05:08,4989080.0,7.8166323831913,11.306,42137648.0,3
2024-01-01 00:05:09,5742270.0,8.30694275274056,16.278,51027856.0,3
2024-01-01 00:05:10,6358920.0,9.63683156991707,17.532,39351888.0,3
2024-01-01 00:05:11,5082540.0,14.6699944536883,15.82,43106608.0,3
2024-01-01 00:05:12,5106300.0,16.9699534490055,17.139,28729664.0,3
2024-01-01 00:05:13,2987970.0,9.74593919200333,9.558,28051392.0,3
2024-01-01 00:05:14,3517830.0,11.347216319592,12.642,29577504.0,3
2024-01-01 00:05:15,4116330.0,11.0661764705882,13.606,34834112.0,3
2024-01-01 00:05:16,5551340.0,9.36587954364553,13.238,45734912.0,3
2024-01-01 00:05:17,4984390.0,10.1618122977346,14.8,32666064.0,3
2024-01-01 00:05:18,3087370.0,8.16876122082585,10.069,28681216.0,3
2024-01-01 00:05:19,4225390.0,7.2840790842872,16.919,38177024.0,3
2024-01-01 00:05:20,4891510.0,7.39673390970221,18.467,35948416.0,3
2024-01-01 00:05:21,4757820.0,7.19874804381847,3.89811,38237584.0,3
2024-01-01 00:05:22,194480.0,49.3589743589744,72.317,4112800.0,2
2024-01-01 00:05:23,613792.0,23.7816764132554,7.79,6564704.0,2
2024-01-01 00:05:24,1051730.0,9.07054871220605,4.95,11070368.0,2
2024-01-01 00:05:25,1947910.0,8.88538380651945,6.386,24345120.0,2
2024-01-01 00:05:26,3976380.0,4.20057757941717,12.816,44184576.0,2
2024-01-01 00:05:27,6833290.0,3.68564742589704,21.377,63721232.0,2
2024-01-01 00:05:28,9340050.0,3.6537625054371503,28.09,83355312.0,2
2024-01-01 00:05:29,10388200.0,3.73991689073576,25.841,83029344.0,2
2024-01-01 00:05:30,9871010.0,3.58765845491509,23.362,79868112.0,2
2024-01-01 00:05:31,11512100.0,3.55510411376333,25.316,93421968.0,2
2024-01-01 00:05:32,11262500.0,4.11462160176341,26.546,87281712.0,2
2024-01-01 00:05:33,10760900.0,3.80034032898469,22.506,82641760.0,2
2024-01-01 00:05:34,3705220.0,3.5873388042204,13.273,41823792.0,2
2024-01-01 00:05:35,3544800.0,4.1036717062635,13.029,42284576.0,2
2024-01-01 00:05:36,5138140.0,3.89926888708367,15.46,44063456.0,2
2024-01-01 00:05:37,5477740.0,4.33884297520661,15.554,39000640.0,2
2024-01-01 00:05:38,5319400.0,4.15461477780699,16.481,52699312.0,2
2024-01-01 00:05:39,5702770.0,5.05341002465078,14.337,50918848.0,2
2024-01-01 00:05:40,5660640.0,39.7923875432526,15.401,52529744.0,2
2024-01-01 00:05:41,5989510.0,26.0504201680672,15.853,49381680.0,2
2024-01-01 00:05:42,5892980.0,4.72813238770686,15.536,44088736.0,2
2024-01-01 00:05:43,1083620.0,4.80565371024735,188.368,28073112.0,2
2024-01-01 00:05:44,1828790.0,4.18679549114332,9.966,11130928.0,2
2024-01-01 00:05:45,2815400.0,3.18445824153815,11.206,19524544.0,2
2024-01-01 00:05:46,5967660.0,3.96341463414634,16.186,23509392.0,2
2024-01-01 00:05:47,6215430.0,4.06698564593302,16.031,25544208.0,2
2024-01-01 00:05:48,6531930.0,3.7900874635568496,16.423,24163440.0,2
2024-01-01 00:05:49,5817110.0,7.94160583941606,15.186,47419536.0,2
2024-01-01 00:05:50,6353670.0,6.65456745311555,15.278,60610560.0,2
2024-01-01 00:05:51,7881910.0,6.67227361928792,17.887,54819968.0,2
2024-01-01 00:05:52,6685500.0,6.6778217219349,15.673,49987808.0,2
2024-01-01 00:05:53,6407780.0,6.66867379196146,15.35,49430656.0,2
2024-01-01 00:05:54,6134200.0,5.14465244141903,14.707,49658400.0,2
