Timestamp,Throughput,LossRate,Latency,SendingRate,CCAs
2024-05-30 07:31:40,142,0.2194444444444440,0.00015429844081,853.0870320305850,Cubic
2024-05-30 07:31:41,4879797,0.0088718090643479,0.000145120708362,568995.3315668370,Cubic
2024-05-30 07:31:42,6620256,0.0009351735807273,0.000152391681936,450753.08186854500,Cubic
2024-05-30 07:31:43,9419240,0.0004593496012789,0.00013630516509,480722.0099803790,Cubic
2024-05-30 07:31:44,9852192,0.0002833923792482,0.000130090358497,459858.53905321,Cubic
2024-05-30 07:31:45,9448200,0.0002050806729769,0.0261624200003487,444324.5686469900,Cubic
2024-05-30 07:31:46,10519720,0.0001598368048829,0.0002876217490458,442793.616262288,Cubic
2024-05-30 07:31:47,11032312,0.0001290552706414,0.0002173749341078,442420.16849054800,Cubic
2024-05-30 07:31:48,10490760,0.0001082022752832,0.000154298434081,444121.3624480170,Cubic
2024-05-30 07:31:49,10112832,9.37255584698e-05,0.0001451207208362,443784.49599037000,Cubic
2024-05-30 07:31:50,10076632,8.28753556259e-05,0.0001523918681936,427008.32715674400,Cubic
2024-05-30 07:31:51,10218536,7.42414341138e-05,0.000136305016509,433225.201040982,Cubic
2024-05-30 07:31:52,10903440,6.69849569605e-05,0.0001300903582497,434838.77241159100,Cubic
2024-05-30 07:31:53,10177992,6.10200975483e-05,0.000136805795477,431759.3684340250,Cubic
2024-05-30 07:31:54,10500896,5.61260107845e-05,0.0001443238150928,435333.5172804890,Cubic
2024-05-30 07:31:55,10752848,5.18511926332e-05,0.000142708895394,438961.4777204690,Cubic
2024-05-30 07:31:56,10833936,4.81275715238e-05,0.0001413671874783,432069.7864825800,Cubic
2024-05-30 07:31:57,10654384,4.49161880265e-05,0.0001323965179872,433675.42371367400,Cubic
2024-05-30 07:31:58,10524064,4.21447116094e-05,0.0001406346176708,436826.99626675400,Cubic
2024-05-30 07:31:59,8511344,3.99266966655e-05,0.0001363762091599,473364.12118578600,Cubic
2024-05-30 07:32:00,10828144,3.79080421211e-05,0.0001343660594282,430273.60538325400,Cubic
2024-05-30 07:32:01,10288040,3.59198637962e-05,0.0001358605780385,455927.0845165190,Cubic
2024-05-30 07:32:02,9009456,3.42761881823e-05,0.0001334060466805,453153.2245412980,Cubic
2024-05-30 07:32:03,10348856,3.27748353496e-05,0.0001376099078624,434225.01964889700,Cubic
2024-05-30 07:32:04,10166408,3.13192467714e-05,0.0001706846575504,438236.69988306600,Cubic
2024-05-30 07:32:05,10539992,2.9976108876e-05,0.000132906106585,436937.3203012580,Cubic
2024-05-30 07:32:06,10836832,2.87051658109e-05,0.0001387887704676,435041.4894979690,Cubic
2024-05-30 07:32:07,10188128,2.75554594898e-05,0.0001591423328012,427912.732052844,Cubic
2024-05-30 07:32:08,10534200,2.65096460226e-05,0.0001399301437875,443834.4012028630,Cubic
2024-05-30 07:32:09,10761536,2.55143713426e-05,0.0001420098237393,437980.8599631710,Cubic
2024-05-30 07:32:10,9713184,2.46248392444e-05,0.0001374616367593,438923.15417351700,Cubic
2024-05-30 07:32:11,11058376,2.37847360341e-05,0.0001316640285811,442931.2274179550,Cubic
2024-05-30 07:32:12,10751400,2.29614925121e-05,0.0001409110672976,432700.8490387700,Cubic
2024-05-30 07:32:13,10246048,2.2220944662e-05,0.0001376972822766,435969.51672295500,Cubic
2024-05-30 07:32:14,9969480,2.15517753745e-05,0.0001340388929739,440537.5336124950,Cubic
2024-05-30 07:32:15,10251840,2.09217708306e-05,0.0001474821349254,443483.8738083770,Cubic
2024-05-30 07:32:16,10121520,2.03231435568e-05,0.0001306702464694,443831.9649882560,Cubic
2024-05-30 07:32:17,9543768,1.97768249945e-05,0.0001348252807344,439055.9745205400,Cubic
2024-05-30 07:32:18,8799496,1.92930551132e-05,0.0001389764388646,475444.22420562200,Cubic
2024-05-30 07:32:19,9742144,1.88278333983e-05,0.000144495517274,446623.23750603800,Cubic
2024-05-30 07:32:20,9966584,1.83572132122e-05,0.0001411655101946,435027.7763963960,Cubic
2024-05-30 07:32:21,9815992,1.79078432823e-05,0.0001414243667073,434458.03026662400,Cubic
2024-05-30 07:32:22,10637008,1.7465920321e-05,0.0001519749126875,447300.9424077140,Cubic
2024-05-30 07:32:23,9175976,1.70577978423e-05,0.0001633233093899,457786.6671333350,Cubic
2024-05-30 07:32:24,9695808,1.66866898223e-05,0.0001496630004392,442052.5223161670,Cubic
2024-05-30 07:32:25,10571848,1.63057392332e-05,0.0001437981167518,454590.4981846220,Cubic
2024-05-30 07:32:26,9242584,1.59494893975e-05,0.0001480604450608,454658.36423973300,Cubic
2024-05-30 07:32:27,10438632,1.56110250378e-05,0.0001362367731625,451379.62163893600,Cubic
2024-05-30 07:32:28,9174528,1.52874222526e-05,0.0001540141433023,462799.7876298740,Cubic
2024-05-30 07:32:29,9721872,1.49882913255e-05,0.0001490827016856,471413.407190919,Cubic
2024-05-30 07:32:30,8650352,1.47083376689e-05,0.0001377161892929,476595.9945591120,Cubic
2024-05-30 07:32:31,9385704,1.44436503944e-05,0.0001570106807902,448618.76248965700,Cubic
2024-05-30 07:32:32,9197696,1.41806175933e-05,0.0001367489770722,456343.5243556740,Cubic
2024-05-30 07:32:33,9271544,1.39285282927e-05,0.0001555340018368,449987.3098658380,Cubic
2024-05-30 07:32:34,8570712,1.369332177e-05,0.0001499795555172,453578.06060717100,Cubic
2024-05-30 07:32:35,9304848,1.34656115605e-05,0.0001673756068468,435181.0516975310,Cubic
2024-05-30 07:32:36,8921128,1.32410304568e-05,0.0001532745008768,460544.80351952300,Cubic
2024-05-30 07:32:37,8646008,1.30315657539e-05,0.0001554799648177,463163.1060579610,Cubic
2024-05-30 07:32:38,8767640,1.28303937948e-05,0.0001567531484582,458172.0692703990,Cubic
2024-05-30 07:32:39,8076944,1.26415717787e-05,0.0001683792468874,477030.9023658080,Cubic
2024-05-30 07:32:40,8123280,1.24651768269e-05,0.0001546188008667,493767.40731502700,Cubic
2024-05-30 07:32:41,8650352,1.22876936508e-05,0.0001616444023555,451473.28930796600,Cubic
2024-05-30 07:32:42,7982824,1.21165606644e-05,0.0001679003559133,481186.1424607700,Cubic
2024-05-30 07:32:43,7248688,1.19639550803e-05,0.0001639737379881,490311.46376620300,Cubic
2024-05-30 07:32:44,7208144,1.18226615923e-05,0.0001770576125607,472943.7174833280,Cubic
2024-05-30 07:32:45,7193664,1.16852000717e-05,0.0001791347172487,469996.117869104,Cubic
2024-05-30 07:32:46,6442152,1.1557922894e-05,0.000164207055151,470480.4161798790,Cubic
2024-05-30 07:32:47,6989496,1.14352743121e-05,0.0001832063855037,451753.7859308070,Cubic
2024-05-30 07:32:48,6621704,1.13135852781e-05,0.0001999229687551,484312.6962407740,Cubic
2024-05-30 07:32:49,5593624,1.12065357616e-05,0.0002002958167204,482520.3982016420,Cubic
2024-05-30 07:32:50,5813720,1.11084200957e-05,0.0002003357298537,504661.1324483780,Cubic
2024-05-30 07:32:51,6207576,1.10068850344e-05,0.0002269021933369,474947.9887344390,Cubic
2024-05-30 07:32:52,8008888,1.08892145221e-05,0.0002053479864075,464277.85839063100,Cubic
2024-05-30 07:32:53,6072912,1.07749950026e-05,0.0002157363929312,487907.706354544,Cubic
2024-05-30 07:32:54,5771728,1.0680801352e-05,0.000247237929614,495985.6319187120,Cubic
2024-05-30 07:32:55,6184408,1.05873932762e-05,0.0002469300096059,490380.2819406370,Cubic
2024-05-30 07:32:56,5453168,1.04980039799e-05,0.0002320407019524,479010.4506845950,Cubic
2024-05-30 07:32:57,5473440,1.04154511609e-05,0.0001802140148734,503120.4824455400,Cubic
2024-05-30 07:32:58,5495160,1.03338768786e-05,0.0002400711791156,501130.7868240030,Cubic
