Timestamp,Throughput,LossRate,Latency,SendingRate,CCAs
2024-05-30 05:59:39,4578576,4.86334063985e-05,0.0002961547586558,495802.2275325150,BBR
2024-05-30 05:59:40,3149400,4.6611444992e-05,0.0002996210579399,505119.2949350900,BBR
2024-05-30 05:59:41,4999944,4.46646526235e-05,0.0002977765988612,484590.1235662280,BBR
2024-05-30 05:59:42,5011528,4.24779563454e-05,0.0002728095886365,482498.97124826500,BBR
2024-05-30 05:59:43,5127368,4.04716815925e-05,0.0002930021201813,492467.5679060460,BBR
2024-05-30 05:59:44,5149088,3.8622253267e-05,0.0005929499864578,510973.60932820000,BBR
2024-05-30 05:59:45,3434656,3.71988352831e-05,0.0001776676764121,518040.062439028,BBR
2024-05-30 05:59:46,4734960,3.59437161266e-05,0.0001833913393542,483570.8189307790,BBR
2024-05-30 05:59:47,4713240,3.45913756269e-05,0.0001920529096875,485131.45804295800,BBR
2024-05-30 05:59:48,5099856,3.32911537399e-05,0.0002024973642554,498759.94923758300,BBR
2024-05-30 05:59:49,5243208,3.20219179955e-05,0.0002613598070804,496721.2743093500,BBR
2024-05-30 05:59:50,4791432,3.08787783326e-05,0.0002307562669265,506720.4953775750,BBR
2024-05-30 05:59:51,3692400,2.99735974335e-05,0.0003232280452536,492666.6884890500,BBR
2024-05-30 05:59:52,4952160,2.91067026611e-05,0.0002578554383243,491613.3120391460,BBR
2024-05-30 05:59:53,4808808,2.81847961457e-05,0.0002243873599642,480345.4983687720,BBR
2024-05-30 05:59:54,4978224,2.73175451811e-05,0.0003832169901904,500271.757154997,BBR
2024-05-30 05:59:55,5354704,2.64580725865e-05,0.0004527103689487,496069.53541752300,BBR
2024-05-30 05:59:56,3554840,2.57577749058e-05,0.0002997059033112,504121.4849221590,BBR
2024-05-30 05:59:57,5330088,2.50977654598e-05,0.0002621805047713,473636.58611390500,BBR
2024-05-30 05:59:58,7706256,2.41887750822e-05,0.0002925366881488,550715.1567789370,BBR
2024-05-30 05:59:59,7687432,2.3194529903e-05,0.000280240968782,523717.84354038500,BBR
2024-05-30 06:00:05,6233640,1.94155901083e-05,0.000175819833012,575309.4990167390,BBR
2024-05-30 06:00:06,6330656,1.8885328384e-05,0.0001351649894823,576038.8575032400,BBR
2024-05-30 06:00:07,2227024,1.85394289532e-05,0.000164699641631,615099.8316723830,BBR
2024-05-30 06:00:08,3611312,1.83115151845e-05,0.0001985475000617,642490.9535686790,BBR
2024-05-30 06:00:09,5732632,1.79583529956e-05,0.000294979295787,564533.1451010430,BBR
2024-05-30 06:00:10,5175152,1.75622158988e-05,0.0007080274427181,561933.4108462820,BBR
2024-05-30 06:00:11,4907272,1.72113574623e-05,0.0013480978510633,618869.9914153560,BBR
2024-05-30 06:00:12,4346896,1.6901382833e-05,0.0014468225080575,555341.1688888790,BBR
2024-05-30 06:00:13,5007184,1.65994401916e-05,0.001948098943691,605693.8042083490,BBR
2024-05-30 06:00:14,5735528,1.62657245867e-05,0.002926501622733,601773.6550243040,BBR
2024-05-30 06:00:15,6630392,1.58978517821e-05,0.003099891705254,575874.8555350090,BBR
2024-05-30 06:00:16,6756368,1.55177404487e-05,0.000467791680652,548346.8268422600,BBR
2024-05-30 06:00:17,6252464,1.5165252291e-05,0.0003139808596042,592422.167488254,BBR
2024-05-30 06:00:18,6275632,1.48407031063e-05,0.0002766261812189,580548.7686905270,BBR
2024-05-30 06:00:19,5845576,1.45395740079e-05,0.0002620788354718,570512.996115773,BBR
2024-05-30 06:00:20,6198888,1.42523404328e-05,0.0002769722151318,604355.9863763670,BBR
2024-05-30 06:00:21,4525000,1.4005719889e-05,0.0003756173524652,519198.89944655000,BBR
2024-05-30 06:00:22,4878312,1.37966144367e-05,0.0003489724940903,533458.9697639310,BBR
2024-05-30 06:00:23,4776952,1.35882555258e-05,0.0003440882419717,588163.3432693540,BBR
2024-05-30 06:00:24,4878312,1.3386117495e-05,0.0003091663476301,571568.5475212030,BBR
2024-05-30 06:00:25,4407712,1.31972489791e-05,0.0002918611523064,549308.2240488980,BBR
2024-05-30 06:00:26,4623464,1.30186684651e-05,0.0003118819028288,567697.8100818110,BBR
2024-05-30 06:00:27,5241760,1.28290748522e-05,0.0003927450406221,616835.3945827530,BBR
2024-05-30 06:00:28,4287528,1.26509725441e-05,0.000346274934463,586416.5659810460,BBR
2024-05-30 06:00:29,4679936,1.24879347563e-05,0.0002809848344332,591184.1923892300,BBR
2024-05-30 06:00:30,4293320,1.23288858884e-05,0.0002829945641183,595186.2430804540,BBR
2024-05-30 06:00:31,2884416,1.22044908937e-05,0.0002777932681304,581960.96237097,BBR
2024-05-30 06:00:32,4042816,1.20869349041e-05,0.0002991772537183,651221.5067162370,BBR
2024-05-30 06:00:33,4267256,1.19488057042e-05,0.0003799743399359,587955.8977200210,BBR
2024-05-30 06:00:34,4659664,1.18039085339e-05,0.0002941539124497,593533.5722229830,BBR
2024-05-30 06:00:35,3453480,1.16751435551e-05,0.0002944068202265,672821.0803036010,BBR
2024-05-30 06:00:36,4107976,1.15577355727e-05,0.0002816462920883,683579.1134636950,BBR
2024-05-30 06:00:37,4089152,1.14330589686e-05,0.0002778534795723,696568.6440714640,BBR
2024-05-30 06:00:38,3556288,1.13191485325e-05,0.0003838102361382,634586.1758455680,BBR
2024-05-30 06:00:39,2583232,1.12292886753e-05,0.0002961547586558,661987.4369499,BBR
2024-05-30 06:00:40,1912808,1.11643917722e-05,0.0002996210579399,693806.21971273,BBR
2024-05-30 06:00:41,2088016,1.11072910898e-05,0.0002977765988612,580816.7384539120,BBR
2024-05-30 06:00:42,2896000,1.10369885896e-05,0.0002728095886365,525629.9076933380,BBR
2024-05-30 06:00:43,2564408,1.09609443449e-05,0.0002930021201813,619511.542801045,BBR
2024-05-30 06:00:44,3921184,1.08720356373e-05,0.0005929499864578,538834.6300700370,BBR
2024-05-30 06:00:45,2794640,1.07813850326e-05,0.0001776676764121,677916.4636802880,BBR
2024-05-30 06:00:46,4726272,1.06817696868e-05,0.0001833913393542,599563.3995685030,BBR
2024-05-30 06:00:47,4927544,1.05564812413e-05,0.0001920529096875,583179.3166064460,BBR
2024-05-30 06:00:48,5944040,1.04189051723e-05,0.0002024973642554,603426.9844432430,BBR
2024-05-30 06:00:49,5063656,1.02831109467e-05,0.0002613598070804,607061.103336219,BBR
2024-05-30 06:00:50,5221488,1.0159441241e-05,0.0002307562669265,620602.0470203130,BBR
2024-05-30 06:00:51,3421624,1.00577165415e-05,0.0003232280452536,608652.2649969740,BBR
2024-05-30 06:00:52,3476648,9.9780349464e-06,0.0002578554383243,617310.8081772990,BBR
2024-05-30 06:00:53,3407144,9.8997656166e-06,0.0002243873599642,706043.8904981800,BBR
2024-05-30 06:00:54,3938560,9.8176058232e-06,0.0003832169901904,631372.6432266390,BBR
2024-05-30 06:00:55,5457512,9.7145173189e-06,0.0004527103689487,552968.1690024530,BBR
2024-05-30 06:00:56,4474320,9.6077799411e-06,0.0002997059033112,640429.7695041210,BBR
2024-05-30 06:00:57,3226144,9.5266165069e-06,0.0002621805047713,614909.2951916620,BBR
2024-05-30 06:00:58,4174584,9.4499553271e-06,0.0002925366881488,607098.5068549830,BBR
2024-05-30 06:00:59,4522104,9.3614123836e-06,0.000280240968782,568885.7382396260,BBR
2024-05-30 06:01:05,2825048,8.9195176692e-06,0.000175819833012,690901.5893727780,BBR
2024-05-30 06:01:06,5196872,8.8467173182e-06,0.0001351649894823,601105.2997658590,BBR
2024-05-30 06:01:07,7633856,8.7327153902e-06,0.000164699641631,547900.5357063280,BBR
