Timestamp,Throughput,LossRate,Latency,SendingRate
1970-01-01 00:00:01.717048758,0.7601816450097446,0.01643207430726224,0.005656190480918487,0.4427322916799654
1970-01-01 00:00:01.717048759,0.8847516881586939,0.0014929828953077378,0.005097387328516304,0.4625099256765421
1970-01-01 00:00:01.717048760,0.6895586538969475,0.0008564195023340545,0.005669482585521495,0.4530944784109506
1970-01-01 00:00:01.717048761,0.5304366783913038,0.0006438481742366532,0.009458710852268282,0.5401564890620381
1970-01-01 00:00:01.717048762,0.3388251676939932,0.0005458447030309262,0.008435209306759752,0.5237678625333922
1970-01-01 00:00:01.717048763,0.061257091450225544,0.0005096473258123231,0.008247591886479163,0.5135839218619642
1970-01-01 00:00:01.717048764,0.10039802754727298,0.0004964988310986724,0.0069061468569051486,0.5104427994776455
1970-01-01 00:00:01.717048765,0.06675728835275183,0.00048351301992865956,0.006241407194568686,0.6403064752816587
1970-01-01 00:00:01.717048766,0.05064043231279111,0.00047477589188651964,0.007010458724646261,0.710710748496803
1970-01-01 00:00:01.717048767,0.038233011393138824,0.0004683573865692058,0.010116631981099994,0.6505560750159233
1970-01-01 00:00:01.717048768,0.1074331631202717,0.0004582217277402042,0.008331588697905484,0.592151744578361
1970-01-01 00:00:01.717048769,0.3649191250920248,0.0004282342135080582,0.005823618216446411,0.5474335353499328
1970-01-01 00:00:01.717048770,0.4469104324064281,0.00038412109145828286,0.005900817404740536,0.5469054513942228
1970-01-01 00:00:01.717048771,0.4520268946413362,0.00034409522675983616,0.005701021466351244,0.5297926090648459
1970-01-01 00:00:01.717048772,0.4889933342885477,0.0003097420311101634,0.006522438566431058,0.523687597958031
1970-01-01 00:00:01.717048773,0.43910782749819316,0.0002814468319040159,0.009626074602049877,0.5897390437641208
1970-01-01 00:00:01.717048774,0.23444933810186677,0.000263620781192978,0.0063294783532564175,0.46140670725297017
1970-01-01 00:00:01.717048775,0.39702492561607355,0.0002488156290573489,0.006339193229454435,0.5009070650159037
1970-01-01 00:00:01.717048776,0.38410585847293044,0.00023236944135334746,0.005849026605665737,0.47096439173579674
1970-01-01 00:00:01.717048777,0.43578212704550284,0.0002170902967805545,0.005703334351748301,0.4984186303562419
1970-01-01 00:00:01.717048778,0.4153162781058702,0.00020297679719170471,0.009773421817644862,0.5509056243689094
1970-01-01 00:00:01.717048779,0.4044437958566904,0.00019082663580994113,0.006406336302938646,0.4748222030013938
1970-01-01 00:00:01.717048780,0.2781950902103315,0.00018161235066546996,0.006539486294751459,0.4837603950449838
1970-01-01 00:00:01.717048781,0.44166605861564723,0.00017274061852321786,0.006468635600365519,0.46406603540774977
1970-01-01 00:00:01.717048782,0.44268935106262886,0.00016277561970276825,0.005509584769914123,0.46205991908351024
1970-01-01 00:00:01.717048783,0.4529222755324452,0.00015363282024480348,0.006285234876701756,0.47162314616800155
1970-01-01 00:00:01.717048784,0.4548409488705357,0.00014520478601495293,0.017807048968803696,0.48937664574579015
1970-01-01 00:00:01.717048785,0.30339366671725415,0.00013871812452811172,0.0018549249164377703,0.4961557439579749
1970-01-01 00:00:01.717048786,0.4182582438909424,0.00013299841802871912,0.0020747863915780455,0.46308818044664457
1970-01-01 00:00:01.717048787,0.4163395705528518,0.00012683566391452362,0.0024075008874829863,0.46458535670314965
1970-01-01 00:00:01.717048788,0.4504919559708638,0.00012091041965447678,0.002808700820386716,0.47765964996502536
1970-01-01 00:00:01.717048789,0.4631552000022615,0.00011512638241872126,0.005069767490590813,0.4757038770554125
1970-01-01 00:00:01.717048790,0.4232467945699779,0.00010991697793649223,0.003894202201226933,0.4852964832191723
1970-01-01 00:00:01.717048791,0.3261619236625955,0.0001057919759038997,0.00744629494279941,0.47181416958060735
1970-01-01 00:00:01.717048792,0.437444977271848,0.00010184144767053847,0.004935155146721915,0.47080362832372663
1970-01-01 00:00:01.717048793,0.4247817332404503,9.764022529204334e-05,0.0036495551467222364,0.45999401644205706
1970-01-01 00:00:01.717048794,0.4397473852775567,9.368807385435858e-05,0.00975063362579574,0.47910998073059813
1970-01-01 00:00:01.717048795,0.4730043898044597,8.977136924513889e-05,0.012420063485807015,0.47507864090269186
1970-01-01 00:00:01.717048796,0.31401032585468863,8.658004101541208e-05,0.006542745436437742,0.482803160634923
1970-01-01 00:00:01.717048797,0.4708298933546237,8.357231039605497e-05,0.00510129272308455,0.45355791980922383
1970-01-01 00:00:01.717048798,0.6807327565417309,7.942994817991104e-05,0.006267356365287272,0.5275021167632001
1970-01-01 00:00:01.717048799,0.6790699063153858,7.489907110420925e-05,0.0057950443117575,0.5016026400329536
1970-01-01 00:00:01.717048805,0.550646704219191,5.7678055559491936e-05,0.0017839442210537144,0.5510963384864962
1970-01-01 00:00:01.717048806,0.5592167784626622,5.526159859191969e-05,0.00022228100635060706,0.5517960378596235
1970-01-01 00:00:01.717048807,0.19671542911941908,5.368529947144412e-05,0.0013567873975997092,0.5892686108751436
1970-01-01 00:00:01.717048808,0.31899887653372405,5.264667309291791e-05,0.0026569757839868587,0.6155458821687707
1970-01-01 00:00:01.717048809,0.5063893058872354,5.103727684019565e-05,0.006361183574184119,0.5407582013166862
1970-01-01 00:00:01.717048810,0.4571433568762444,4.923203953226082e-05,0.02222748733925344,0.5382641843661455
1970-01-01 00:00:01.717048811,0.43347971903979415,4.763314171509108e-05,0.04681433418820188,0.5928854583617665
1970-01-01 00:00:01.717048812,0.3839779469170577,4.6220555593150216e-05,0.05060661702159646,0.5319400136730378
1970-01-01 00:00:01.717048813,0.44230561639501076,4.4844572062410944e-05,0.06986200953969683,0.580245076300564
1970-01-01 00:00:01.717048814,0.5066451289989808,4.3323795883981825e-05,0.10744511994843926,0.5764843386421852
1970-01-01 00:00:01.717048815,0.5856944705283119,4.164736184939347e-05,0.11410550503809208,0.5516387049753335
1970-01-01 00:00:01.717048816,0.5968227758892372,3.991515558604276e-05,0.012999377724202975,0.5252300941533015
1970-01-01 00:00:01.717048817,0.5523095544455362,3.83088309625084e-05,0.007091085368381819,0.5675131261480749
1970-01-01 00:00:01.717048818,0.5543561393394995,3.6829827099418884e-05,0.005656190480918487,0.5561225550511134
1970-01-01 00:00:01.717048819,0.5163664072453064,3.545755096742382e-05,0.005097387328516304,0.5464948837353348
1970-01-01 00:00:01.717048820,0.5475768268782462,3.4148598157776185e-05,0.005669482585521495,0.5789616603731138
1970-01-01 00:00:01.717048821,0.39971106828940034,3.30247230898582e-05,0.009458710852268282,0.4972674572549714
1970-01-01 00:00:01.717048822,0.4309214879223401,3.207180813482402e-05,0.008435209306759752,0.5109476466906103
1970-01-01 00:00:01.717048823,0.4219676790112508,3.1122295245383e-05,0.008247591886479163,0.563427485559288
1970-01-01 00:00:01.717048824,0.4309214879223401,3.0201131543471812e-05,0.0069061468569051486,0.5475075115039185
1970-01-01 00:00:01.717048825,0.3893502322637113,2.934043837953644e-05,0.006241407194568686,0.5261523964713807
1970-01-01 00:00:01.717048826,0.4084090540887442,2.8526628693578816e-05,0.007010458724646261,0.5437941762784977
1970-01-01 00:00:01.717048827,0.4630272884463888,2.7662631188376644e-05,0.010116631981099994,0.590933597713419
1970-01-01 00:00:01.717048828,0.37873357312627687,2.6851000735665602e-05,0.008331588697905484,0.5617517403719168
1970-01-01 00:00:01.717048829,0.41339760476777965,2.6108020844316732e-05,0.005823618216446411,0.5663254928829986
1970-01-01 00:00:01.717048830,0.3792452193497677,2.538321886935089e-05,0.005900817404740536,0.570164801551781
1970-01-01 00:00:01.717048831,0.2547872754856267,2.4816338142534807e-05,0.005701021466351244,0.5574773223585876
