Timestamp,Throughput,LossRate,Latency,SendingRate,time,CCA
2024-05-30 07:31:40,142,0.2194444444444444,,853.0870320305849,0.0,CUBIC
2024-05-30 07:31:41,4879797,0.0088718090643479,,568995.3315668373,1.0,CUBIC
2024-05-30 07:31:42,6620256,0.0009351735807273,,450753.08186854486,2.0,CUBIC
2024-05-30 07:31:43,9419240,0.0004593496012789,,480722.0099803786,3.0,CUBIC
2024-05-30 07:31:44,9852192,0.0002833923792482,,459858.53905321,4.0,CUBIC
2024-05-30 07:31:45,9448200,0.0002050806729769,0.0261624200003487,444324.5686469904,5.0,CUBIC
2024-05-30 07:31:46,10519720,0.0001598368048829,0.0002876217490458,442793.616262288,6.0,CUBIC
2024-05-30 07:31:47,11032312,0.0001290552706414,0.0002173749341078,442420.16849054815,7.0,CUBIC
2024-05-30 07:31:48,10490760,0.0001082022752832,0.000154298434081,444121.3624480173,8.0,CUBIC
2024-05-30 07:31:49,10112832,9.37255584698e-05,0.0001451207208362,443784.49599037005,9.0,CUBIC
2024-05-30 07:31:50,10076632,8.28753556259e-05,0.0001523918681936,427008.32715674426,10.0,CUBIC
2024-05-30 07:31:51,10218536,7.42414341138e-05,0.000136305016509,433225.201040982,11.0,CUBIC
2024-05-30 07:31:52,10903440,6.69849569605e-05,0.0001300903582497,434838.77241159056,12.0,CUBIC
2024-05-30 07:31:53,10177992,6.10200975483e-05,0.000136805795477,431759.3684340245,13.0,CUBIC
2024-05-30 07:31:54,10500896,5.61260107845e-05,0.0001443238150928,435333.5172804888,14.0,CUBIC
2024-05-30 07:31:55,10752848,5.18511926332e-05,0.000142708895394,438961.4777204688,15.0,CUBIC
2024-05-30 07:31:56,10833936,4.81275715238e-05,0.0001413671874783,432069.7864825804,16.0,CUBIC
2024-05-30 07:31:57,10654384,4.49161880265e-05,0.0001323965179872,433675.42371367407,17.0,CUBIC
2024-05-30 07:31:58,10524064,4.21447116094e-05,0.0001406346176708,436826.99626675417,18.0,CUBIC
2024-05-30 07:31:59,8511344,3.99266966655e-05,0.0001363762091599,473364.12118578574,19.0,CUBIC
2024-05-30 07:32:00,10828144,3.79080421211e-05,0.0001343660594282,430273.60538325424,20.0,CUBIC
2024-05-30 07:32:01,10288040,3.59198637962e-05,0.0001358605780385,455927.0845165192,21.0,CUBIC
2024-05-30 07:32:02,9009456,3.42761881823e-05,0.0001334060466805,453153.2245412984,22.0,CUBIC
2024-05-30 07:32:03,10348856,3.27748353496e-05,0.0001376099078624,434225.01964889705,23.0,CUBIC
2024-05-30 07:32:04,10166408,3.13192467714e-05,0.0001706846575504,438236.69988306565,24.0,CUBIC
2024-05-30 07:32:05,10539992,2.9976108876e-05,0.000132906106585,436937.3203012578,25.0,CUBIC
2024-05-30 07:32:06,10836832,2.87051658109e-05,0.0001387887704676,435041.4894979692,26.0,CUBIC
2024-05-30 07:32:07,10188128,2.75554594898e-05,0.0001591423328012,427912.732052844,27.0,CUBIC
2024-05-30 07:32:08,10534200,2.65096460226e-05,0.0001399301437875,443834.4012028634,28.0,CUBIC
2024-05-30 07:32:09,10761536,2.55143713426e-05,0.0001420098237393,437980.8599631711,29.0,CUBIC
2024-05-30 07:32:10,9713184,2.46248392444e-05,0.0001374616367593,438923.15417351696,30.0,CUBIC
2024-05-30 07:32:11,11058376,2.37847360341e-05,0.0001316640285811,442931.2274179552,31.0,CUBIC
2024-05-30 07:32:12,10751400,2.29614925121e-05,0.0001409110672976,432700.8490387701,32.0,CUBIC
2024-05-30 07:32:13,10246048,2.2220944662e-05,0.0001376972822766,435969.51672295504,33.0,CUBIC
2024-05-30 07:32:14,9969480,2.15517753745e-05,0.0001340388929739,440537.5336124952,34.0,CUBIC
2024-05-30 07:32:15,10251840,2.09217708306e-05,0.0001474821349254,443483.8738083765,35.0,CUBIC
2024-05-30 07:32:16,10121520,2.03231435568e-05,0.0001306702464694,443831.9649882558,36.0,CUBIC
2024-05-30 07:32:17,9543768,1.97768249945e-05,0.0001348252807344,439055.9745205397,37.0,CUBIC
2024-05-30 07:32:18,8799496,1.92930551132e-05,0.0001389764388646,475444.22420562233,38.0,CUBIC
2024-05-30 07:32:19,9742144,1.88278333983e-05,0.000144495517274,446623.23750603845,39.0,CUBIC
2024-05-30 07:32:20,9966584,1.83572132122e-05,0.0001411655101946,435027.7763963956,40.0,CUBIC
2024-05-30 07:32:21,9815992,1.79078432823e-05,0.0001414243667073,434458.03026662365,41.0,CUBIC
2024-05-30 07:32:22,10637008,1.7465920321e-05,0.0001519749126875,447300.9424077143,42.0,CUBIC
2024-05-30 07:32:23,9175976,1.70577978423e-05,0.0001633233093899,457786.6671333354,43.0,CUBIC
2024-05-30 07:32:24,9695808,1.66866898223e-05,0.0001496630004392,442052.5223161672,44.0,CUBIC
2024-05-30 07:32:25,10571848,1.63057392332e-05,0.0001437981167518,454590.4981846223,45.0,CUBIC
2024-05-30 07:32:26,9242584,1.59494893975e-05,0.0001480604450608,454658.36423973285,46.0,CUBIC
2024-05-30 07:32:27,10438632,1.56110250378e-05,0.0001362367731625,451379.62163893646,47.0,CUBIC
2024-05-30 07:32:28,9174528,1.52874222526e-05,0.0001540141433023,462799.7876298738,48.0,CUBIC
2024-05-30 07:32:29,9721872,1.49882913255e-05,0.0001490827016856,471413.407190919,49.0,CUBIC
2024-05-30 07:32:30,8650352,1.47083376689e-05,0.0001377161892929,476595.9945591122,50.0,CUBIC
2024-05-30 07:32:31,9385704,1.44436503944e-05,0.0001570106807902,448618.76248965686,51.0,CUBIC
2024-05-30 07:32:32,9197696,1.41806175933e-05,0.0001367489770722,456343.5243556735,52.0,CUBIC
2024-05-30 07:32:33,9271544,1.39285282927e-05,0.0001555340018368,449987.3098658383,53.0,CUBIC
2024-05-30 07:32:34,8570712,1.369332177e-05,0.0001499795555172,453578.06060717057,54.0,CUBIC
2024-05-30 07:32:35,9304848,1.34656115605e-05,0.0001673756068468,435181.0516975305,55.0,CUBIC
